date,depth2,fluo,fluo_volt,ratio,weighted_470,weighted_440,tchla,micro,nano,pico,peri,but,fuco,viola,hex,diad,allo,zea,tchlb,chla,ps_440,ps_470,month,monthabb,year,season,abs,abs_sd,yield,yield_sd,slope,slope_sd,ps,ps_sd,slope_calc
2014-03-12,60,0.3614,1.5024,0.12202753441802253,0.026052104423351104,0.02844558586153136,0.698,0.19011968542885885,0.7354721408016685,0.20162699990975969,0.0187,0.0338,0.0619,0.0057,0.1952,0.0189,0.0231,0.0396,0.0882,0.6939,0.024974441153772526,0.02287303035416871,3,Mar,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-03-12,60,0.3372,1.4736,0.12202753441802253,0.026052104423351104,0.02844558586153136,0.698,0.19011968542885885,0.7354721408016685,0.20162699990975969,0.0187,0.0338,0.0619,0.0057,0.1952,0.0189,0.0231,0.0396,0.0882,0.6939,0.024974441153772526,0.02287303035416871,3,Mar,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-03-12,50,0.4317,1.5763,0.11940940366972479,0.03811375011061337,0.04102710463705268,0.9777,0.14562539575142414,0.8223149830793661,0.17224326095834996,0.0171,0.0524,0.0738,0.0099,0.323,0.0296,0.0412,0.0537,0.1068,0.9777,0.03612808253804682,0.03356260993828812,3,Mar,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-03-12,50,0.4289,1.5736,0.11940940366972479,0.03811375011061337,0.04102710463705268,0.9777,0.14562539575142414,0.8223149830793661,0.17224326095834996,0.0171,0.0524,0.0738,0.0099,0.323,0.0296,0.0412,0.0537,0.1068,0.9777,0.03612808253804682,0.03356260993828812,3,Mar,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-03-12,40,0.444,1.5879,0.13629507747154804,0.03760824054098406,0.04037491793848943,1.0241,0.14714496280953834,0.82543093794195,0.1697216101432798,0.0177,0.0589,0.078,0.0102,0.3421,0.0361,0.0411,0.0633,0.0921,1.0241,0.03487201537015562,0.03248242248288202,3,Mar,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-03-12,40,0.4521,1.5955,0.13629507747154804,0.03760824054098406,0.04037491793848943,1.0241,0.14714496280953834,0.82543093794195,0.1697216101432798,0.0177,0.0589,0.078,0.0102,0.3421,0.0361,0.0411,0.0633,0.0921,1.0241,0.03487201537015562,0.03248242248288202,3,Mar,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-03-12,30,0.5052,1.6421,0.1540872920183265,0.041504940774457585,0.044580547136940485,1.1556,0.13481443796455972,0.8273062923878602,0.1772051039379327,0.0207,0.0646,0.0802,0.0131,0.382,0.0497,0.0504,0.0781,0.1037,1.1556,0.037711251351913964,0.035109556845140395,3,Mar,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-03-12,30,0.5072,1.6437,0.1540872920183265,0.041504940774457585,0.044580547136940485,1.1556,0.13481443796455972,0.8273062923878602,0.1772051039379327,0.0207,0.0646,0.0802,0.0131,0.382,0.0497,0.0504,0.0781,0.1037,1.1556,0.037711251351913964,0.035109556845140395,3,Mar,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-03-12,20,0.5561,1.6825,0.16104788490444488,0.04632645327618904,0.049726558019858466,1.287,0.1358730549009477,0.8369709409490644,0.16603688637955108,0.0279,0.0699,0.0884,0.0142,0.4287,0.0662,0.0602,0.0838,0.1063,1.287,0.0417182010271821,0.0388656759609342,3,Mar,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-03-12,20,0.5491,1.6771,0.16104788490444488,0.04632645327618904,0.049726558019858466,1.287,0.1358730549009477,0.8369709409490644,0.16603688637955108,0.0279,0.0699,0.0884,0.0142,0.4287,0.0662,0.0602,0.0838,0.1063,1.287,0.0417182010271821,0.0388656759609342,3,Mar,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-03-12,10,0.3635,1.5047,0.20081024854921714,0.046573745168592355,0.0499033515514446,1.2136,0.1228286707283845,0.8469048975502427,0.16757618283367598,0.0232,0.0654,0.0785,0.0112,0.4122,0.0935,0.063,0.0899,0.0876,1.2136,0.03988224712296005,0.03722125982541942,3,Mar,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-03-12,10,0.4284,1.573,0.20081024854921714,0.046573745168592355,0.0499033515514446,1.2136,0.1228286707283845,0.8469048975502427,0.16757618283367598,0.0232,0.0654,0.0785,0.0112,0.4122,0.0935,0.063,0.0899,0.0876,1.2136,0.03988224712296005,0.03722125982541942,3,Mar,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-03-12,5,0.319,1.4508,0.22343957503320055,0.0465759160092999,0.04984041411934412,1.1702,0.11654207599856016,0.8522386129721078,0.1699028786909767,0.019,0.0639,0.0743,0.0084,0.407,0.10780000000000001,0.0616,0.0941,0.0759,1.1702,0.03870409316903914,0.03616901312939989,3,Mar,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-03-12,5,0.3219,1.4546,0.22343957503320055,0.0465759160092999,0.04984041411934412,1.1702,0.11654207599856016,0.8522386129721078,0.1699028786909767,0.019,0.0639,0.0743,0.0084,0.407,0.10780000000000001,0.0616,0.0941,0.0759,1.1702,0.03870409316903914,0.03616901312939989,3,Mar,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-03-12,5,0.3479,1.4866,0.22343957503320055,0.0465759160092999,0.04984041411934412,1.1702,0.11654207599856016,0.8522386129721078,0.1699028786909767,0.019,0.0639,0.0743,0.0084,0.407,0.10780000000000001,0.0616,0.0941,0.0759,1.1702,0.03870409316903914,0.03616901312939989,3,Mar,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-03-13,70,0.196,1.2531,0.08665511265164645,0.0046718033565153715,0.005382545995340716,0.0766,0.3346913955609608,0.5012921860747948,0.24168440255396773,7e-4,0.0087,0.0137,6e-4,0.0131,0.0016,9e-4,0.0034,0.0156,0.0766,0.004916120865761798,0.004266967710370192,3,Mar,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-13,60,0.1919,1.2447,0.0849673202614379,0.0042847900517313095,0.004891341989082786,0.0836,0.3618762308951208,0.511664031510915,0.2032675931319519,0.0014,0.0095,0.0159,5e-4,0.0142,0.0018,0.0012,0.0034,0.0138,0.0836,0.00447573776778817,0.003920722923152833,3,Mar,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-03-13,50,0.2178,1.2953,0.11011638316920323,0.00774683955040127,0.008793288158875612,0.1681,0.23470079924499365,0.5909030583655291,0.2574984516471525,0.0034,0.0132,0.0184,0.0014,0.0289,0.0032,0.0048,0.0091,0.0307,0.1681,0.007825003070655647,0.006893785598118945,3,Mar,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-03-13,40,0.4039,1.5486,0.12288367012561445,0.025827664134756734,0.027940511953035936,0.7669,0.1546286075945534,0.7719574772843241,0.20621942411730235,0.0113,0.0549,0.0588,0.0096,0.2249,0.0267,0.0238,0.0408,0.1081,0.7669,0.02450707929905828,0.022653865975106123,3,Mar,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-03-13,30,0.405,1.5496,0.18504136417356068,0.03152660743743422,0.03413821265138361,0.8182,0.13538051583138805,0.7761091093539877,0.2132942472402703,0.0088,0.0577,0.0576,0.0117,0.2315,0.0509,0.0319,0.0587,0.0952,0.8182,0.027821231211924476,0.025692880989447067,3,Mar,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-03-13,20,0.3794,1.5224,0.22619874913134128,0.0306406781821786,0.033204790948362733,0.787,0.12515666785555185,0.7814886275251277,0.21586287999564557,0.0068,0.054,0.052,0.0099,0.2193,0.067,0.0332,0.0632,0.0801,0.787,0.0256939087706754,0.02370979510483382,3,Mar,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-03-13,10,0.3107,1.4399,0.24399018806214226,0.03481871413417725,0.037624637665752664,0.8088,0.12263222949311632,0.7870068233037054,0.2144992150962033,0.0099,0.0562,0.0521,0.0094,0.2346,0.0785,0.0351,0.0707,0.0744,0.8088,0.02844459524591571,0.026323289524497376,3,Mar,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-03-13,5,0.2815,1.3994,0.2493917274939173,0.03292426314093107,0.0356362918190268,0.7559,0.11223763221088012,0.8045138358379771,0.21130390413071615,0.0063,0.0528,0.0462,0.0054,0.2278,0.0763,0.0334,0.0672,0.0654,0.7559,0.026748895440802355,0.02471322427974996,3,Mar,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-03-14,60,0.1829,1.2256,0.09756097560975609,0.0033031134375401346,0.0036904386250464875,0.0527,0.45320113193897743,0.4760952360688525,0.1420668524862231,6e-4,0.0045,0.0133,2e-4,0.0086,0.0016,0.001,0.002,0.0053,0.0527,0.0033303958323590253,0.002980858468024024,3,Mar,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-03-14,50,0.2101,1.2809,0.11019929660023449,0.007310558517557189,0.008491824602398227,0.1362,0.3020741301695486,0.6030543985863941,0.16575371281921833,0.0046,0.0077,0.0203,9e-4,0.0216,0.0033,0.0065,0.0061,0.0152,0.1362,0.007556031504361377,0.006504940111167533,3,Mar,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-03-14,40,0.3535,1.4931,0.13288563288563288,0.026396502469520626,0.029018302582199566,0.7345,0.22161560584077183,0.7023754968934172,0.18763578454731888,0.0146,0.0281,0.0847,0.006,0.188,0.0201,0.031,0.0452,0.0797,0.7345,0.02516218707829718,0.022888786532891205,3,Mar,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-03-14,30,0.4701,1.6119,0.11748698532891623,0.04010979027667189,0.04324657165196979,1.1997,0.190212291813277,0.7934690578817734,0.1570838464696223,0.0208,0.0503,0.1208,0.0095,0.3939,0.038,0.0458,0.0613,0.1143,1.1997,0.03816566232276889,0.035397411934890634,3,Mar,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-03-14,20,0.527,1.6598,0.14491005929052356,0.047358196689120016,0.050639310821622464,1.3872,0.1712686404680752,0.8170833184882567,0.15803949978029286,0.0286,0.0591,0.1218,0.0127,0.4741,0.0641,0.0533,0.0801,0.114,1.3872,0.0433011652880299,0.04049551759900736,3,Mar,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-03-14,10,0.3596,1.5003,0.19169428334714167,0.048364330922975186,0.05209049994021286,1.309,0.1455733818041943,0.8282014336318623,0.1591183179812496,0.0266,0.0499,0.1027,0.0127,0.4323,0.0956,0.0723,0.0895,0.0967,1.309,0.04210504888497943,0.039093165167131454,3,Mar,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-03-14,5,0.3042,1.4313,0.21411029247599908,0.048305674855313965,0.05232551878596027,1.21,0.1391301148379533,0.8314910035380423,0.1560459886993366,0.024,0.0441,0.0925,0.011,0.3884,0.1045,0.0756,0.0873,0.0794,1.21,0.04112208665473993,0.03796293268379218,3,Mar,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-11,80,0.1951,1.2513,0.06463878326996197,0.00373016267769916,0.0043070697118714986,0.0717,0.3928064077376454,0.5780262959044884,0.11993350460933958,0.0018,0.0067,0.0156,5e-4,0.0154,0.0018,0.0017,0.0016,0.008,0.0717,0.004028665966237219,0.003489049500813663,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-11,70,0.2676,1.3788,0.06394052044609665,0.012984999071549702,0.014192864793633811,0.3763,0.414905004399948,0.5950114687170905,0.08820381136484945,0.0076,0.0298,0.0877,0.0017,0.0872,0.0108,0.0092,0.0064,0.0303,0.3763,0.013285365632107783,0.012154731472922732,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-11,60,0.2889,1.41,0.07594608605495073,0.018462129685679018,0.02007412322241881,0.5446,0.3266243441994961,0.6686661585825661,0.11128851602576348,0.0136,0.0467,0.0961,0.003,0.1359,0.0144,0.0166,0.0149,0.0476,0.5446,0.018549572132691306,0.01706000319581278,4,Apr,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-04-11,50,0.3727,1.5151,0.07883883248730963,0.03032742771242105,0.032274578451073926,0.855,0.2445109793368997,0.7678902493849267,0.1239721244424176,0.0254,0.0747,0.106,0.0056,0.2699,0.0238,0.0227,0.0259,0.082,0.855,0.029730088366971177,0.027936448719230494,4,Apr,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-04-11,40,0.4623,1.6049,0.08942420681551116,0.03635870205218435,0.038437414781038425,1.1482,0.18695112836077565,0.8343233483807732,0.13543681948791372,0.0221,0.1072,0.1085,0.0121,0.4075,0.0328,0.0253,0.0433,0.1043,1.1482,0.03500017945220526,0.03310735396032626,4,Apr,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-04-11,30,0.4968,1.635,0.16498357464411728,0.03592680516167235,0.03834035949271179,1.0469,0.1814899864283982,0.7694757646281742,0.195143121055592,0.017,0.1051,0.1027,0.0123,0.363,0.0468,0.0188,0.0888,0.0797,1.0469,0.03201482993046369,0.029999472420556922,4,Apr,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-04-11,20,0.3024,1.4288,0.3333333333333333,0.024434180310830104,0.02660797675539768,0.5303,0.1437003482780034,0.6267456605927358,0.3457880066158753,0.0082,0.0415,0.041,0.0056,0.1483,0.0437,0.0095,0.098,0.0349,0.5303,0.017738651170265123,0.016289453540553403,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-11,10,0.2337,1.3237,0.4154604250076994,0.019716815708631263,0.021590163108931977,0.3981,0.11683036546088534,0.5930474593414784,0.3995368521919668,0.0043,0.0304,0.0256,0.003,0.1054,0.0434,0.0068,0.0915,0.0173,0.3981,0.012620304767709544,0.011525259074524834,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-11,5,0.2325,1.3217,0.4260840998685939,0.01897794545866333,0.020892405449926207,0.3692,0.09245869458531,0.6612547030917716,0.35059708817274654,0.0021,0.0262,0.0205,0.0027,0.0981,0.0508,0.0141,0.0789,0.0137,0.3692,0.011990483679704693,0.010891744650553495,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-12,80,0.2038,1.2688,0.08823529411764705,0.0058292706812972245,0.006954051464162309,0.1102,0.5233186539423482,0.4311033082574026,0.10678030934609688,0.0017,0.0067,0.0332,6e-4,0.016,0.003,0.0027,0.0036,0.0079,0.1102,0.006340458687912693,0.005314923268241587,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-12,70,0.2276,1.3131,0.08225437928408225,0.008700882347143066,0.009956085716604085,0.1985,0.48445935118827255,0.47716008111527985,0.1036761577438017,0.0056,0.0111,0.0529,0.001,0.0303,0.005,0.0061,0.0058,0.0145,0.1985,0.0091371540658857,0.007985196670454985,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-12,60,0.2603,1.3674,0.08154121863799285,0.012837230969920323,0.014507858278662135,0.3286,0.4434261590098595,0.5502543528424585,0.08634230123767567,0.0097,0.0225,0.081,0.0018,0.0626,0.0093,0.0105,0.0089,0.0187,0.3286,0.013324869834792731,0.011790467512695637,4,Apr,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-04-12,50,0.3775,1.5203,0.07471159128364768,0.029886823241559488,0.03206978751583481,0.7321,0.3019197008080242,0.7349746384477701,0.09017218406711236,0.0237,0.0617,0.1214,0.0048,0.2279,0.0211,0.0223,0.0197,0.0483,0.7321,0.02967380265839833,0.027653931118769473,4,Apr,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-04-12,40,0.4659,1.6081,0.08708414872798434,0.03529889469082375,0.03745741155625358,1.1336,0.1951604760338611,0.7988838635749463,0.15930501234914457,0.0294,0.0819,0.1021,0.0172,0.3754,0.0318,0.0234,0.0394,0.1342,1.1336,0.03419546475732348,0.0322249204956346,4,Apr,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-04-12,30,0.5542,1.681,0.14990841608020825,0.04948852416144175,0.051989515912484824,1.1905,0.17489055245883156,0.8569828266635292,0.1393427754817898,0.0285,0.1218,0.1204,0.0126,0.5373,0.0655,0.0236,0.09,0.0502,1.1905,0.04419584992926744,0.0420697778902529,4,Apr,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
2014-04-12,20,0.3186,1.4502,0.27160074690205405,0.032497932384321755,0.03518170100721619,0.758,0.1667727135728877,0.692268379724608,0.2717911832068293,0.0153,0.0634,0.0644,0.0069,0.2304,0.0558,0.0131,0.1042,0.0425,0.758,0.025626324736371525,0.02367146967596752,4,Apr,2014,Spring,0.02928519678689756,0.00113292219404407,9.229149286460846,0.7346843777277247,0.27014375152957054,0.021128568240296377,0.030131413594062274,0.0010527314922202137,0.27027745302966105
2014-04-12,10,0.2189,1.2973,0.39873798076923084,0.021175483748946927,0.023372609963214358,0.4206,0.1296446490112651,0.5749859921760866,0.3976456621798988,0.0037,0.038,0.0303,0.0026,0.1025,0.0385,0.0065,0.0942,0.0191,0.4206,0.014053062661175458,0.012732014117080167,4,Apr,2014,Spring,0.0329355883782256,5.064988316984594e-4,6.982985795321127,0.34690444542442594,0.2333157087836338,0.02037835218375303,0.02984066944177691,6.355699806456217e-4,0.22998874580569295
2014-04-12,5,0.2118,1.2842,0.41405135520684744,0.017693652071189607,0.019403828244074668,0.3434,0.11661217736799928,0.6168208922025966,0.3735142398361969,0.0026,0.029,0.023,0.0021,0.09,0.0404,0.0077,0.0757,0.012,0.3434,0.01136964686341465,0.010367571452555107,4,Apr,2014,Spring,0.03642812866241089,5.284710125230242e-4,5.28787159977143,0.3634405766628789,0.17482582760994084,0.02099018690783052,0.03150833231904388,5.67981436762153e-4,0.19262726698678215
2014-04-13,80,0.215,1.2902,0.08161044613710555,0.006058470440810713,0.007150781712393158,0.1336,0.5657296102405045,0.3626331257015071,0.13178480546297325,0.0014,0.0092,0.0415,7e-4,0.018,0.0033,0.0012,0.0042,0.0131,0.1336,0.0065672032266156965,0.005564035965227684,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-13,80,0.2197,1.2988,0.08161044613710555,0.006058470440810713,0.007150781712393158,0.1336,0.5657296102405045,0.3626331257015071,0.13178480546297325,0.0014,0.0092,0.0415,7e-4,0.018,0.0033,0.0012,0.0042,0.0131,0.1336,0.0065672032266156965,0.005564035965227684,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-13,70,0.2329,1.3223,0.08049113233287858,0.008956846743323232,0.010391261559381743,0.2198,0.5681971532307296,0.35355417751073687,0.13422013730467283,0.0024,0.0147,0.0666,0.0011,0.0268,0.0053,0.0022,0.0065,0.0221,0.2198,0.009554857150099993,0.00823590000682109,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-13,70,0.2311,1.3192,0.08049113233287858,0.008956846743323232,0.010391261559381743,0.2198,0.5681971532307296,0.35355417751073687,0.13422013730467283,0.0024,0.0147,0.0666,0.0011,0.0268,0.0053,0.0022,0.0065,0.0221,0.2198,0.009554857150099993,0.00823590000682109,4,Apr,2014,Spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-13,60,0.2435,1.3404,0.07415485278080698,0.01080467426151736,0.012321569007121579,0.2707,0.5432917585446526,0.3898454727122382,0.12884164829106945,0.0035,0.02,0.0788,0.0013,0.0369,0.0064,0.003,0.0072,0.0276,0.2707,0.011407864871369924,0.010003455232309966,4,Apr,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-04-13,60,0.2345,1.3251,0.07415485278080698,0.01080467426151736,0.012321569007121579,0.2707,0.5432917585446526,0.3898454727122382,0.12884164829106945,0.0035,0.02,0.0788,0.0013,0.0369,0.0064,0.003,0.0072,0.0276,0.2707,0.011407864871369924,0.010003455232309966,4,Apr,2014,Spring,0.030482443943061262,9.993534632137487e-4,5.767318275630648,1.4417896393143432,0.12605568514094928,0.025509553236078474,0.026387272923701376,9.157621523523945e-4,0.17580195603870397
2014-04-13,50,0.2636,1.3727,0.06864337936636879,0.01451140082020682,0.016176640643188474,0.3448,0.42852419843205297,0.5334588127465262,0.12342264194176666,0.008,0.0325,0.0792,0.0017,0.0669,0.0087,0.006,0.0082,0.0367,0.3448,0.015066221362644667,0.013515289228567928,4,Apr,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-04-13,50,0.2398,1.3341,0.06864337936636879,0.01451140082020682,0.016176640643188474,0.3448,0.42852419843205297,0.5334588127465262,0.12342264194176666,0.008,0.0325,0.0792,0.0017,0.0669,0.0087,0.006,0.0082,0.0367,0.3448,0.015066221362644667,0.013515289228567928,4,Apr,2014,Spring,0.035088855320418166,0.0013650378554762215,6.638708560848142,1.1686031618364934,0.19856317748093713,0.026480146936257908,0.03010377392470201,0.0015492774773484467,0.23294468420602196
2014-04-13,40,0.5537,1.6806,0.05791542813309042,0.03683434660086188,0.0381947454458547,1.1916,0.1623998901574041,0.9102565523922744,0.1216140039075992,0.0186,0.0942,0.1111,0.0114,0.5841,0.0372,0.0186,0.0232,0.1559,1.1916,0.035982680410923625,0.03470106964747032,4,Apr,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-04-13,40,0.4288,1.5734,0.05791542813309042,0.03683434660086188,0.0381947454458547,1.1916,0.1623998901574041,0.9102565523922744,0.1216140039075992,0.0186,0.0942,0.1111,0.0114,0.5841,0.0372,0.0186,0.0232,0.1559,1.1916,0.035982680410923625,0.03470106964747032,4,Apr,2014,Spring,0.01857534888865554,0.0016261494302971394,11.514289808751986,2.12726962890156,0.2535629905298927,0.0229471499225788,0.02981361556713187,0.001537739531984019,0.213881950402659
2014-04-13,30,0.6878,1.7722,0.08425375247805154,0.04837437509547006,0.050343466008721416,1.7634,0.1360109736299807,0.8930172778736177,0.1530282362483203,0.0191,0.1697,0.1259,0.0187,0.7344,0.0595,0.0256,0.0595,0.2187,1.7634,0.0461018400847354,0.04429865246989591,4,Apr,2014,Spring,0.024613640940233265,0.0012744395592372163,12.65259714759472,0.9713045466170936,0.3764398813400613,0.025376261338002446,0.030300490047489664,0.0012372542302774626,0.311426483152316
